time,AM,AMP
308.40000000000003,0.5852786241195455,0.001456331358908436
308.5,0.5853228643414696,0.0014557152540740637
308.6,0.5853670727736582,0.0014550996964793894
308.70000000000005,0.5854112494500983,0.0014544846854528393
308.8,0.5854553944047355,0.0014538702203179543
308.90000000000003,0.5854995076714642,0.0014532563004031607
309.0,0.5855435892841333,0.0014526429250337758
309.1,0.5855876392765358,0.0014520300935432218
309.20000000000005,0.5856316576824268,0.0014514178052589255
309.3,0.5856756445355086,0.0014508060595106453
309.40000000000003,0.5857195998694348,0.0014501948556341349
309.5,0.5857635237178157,0.0014495841929589304
309.6,0.5858074161142067,0.001448974070823228
309.70000000000005,0.5858512770921254,0.001448364488557008
309.8,0.5858951066850339,0.0014477554455000208
309.90000000000003,0.5859389049263481,0.0014471469409920168
310.0,0.5859826718494402,0.0014465389743681945
310.1,0.5860264074876338,0.00144593154496786
310.20000000000005,0.5860701118742031,0.0014453246521326513
310.3,0.5861137850423787,0.0014447182952036508
310.40000000000003,0.5861574270253395,0.0014441124735268263
310.5,0.5862010378562226,0.001443507186442039
310.6,0.5862446175681156,0.0014429024332953677
310.70000000000005,0.5862881661940605,0.001442298213432558
310.8,0.5863316837670528,0.0014416945262000214
310.90000000000003,0.5863751703200385,0.0014410913709489437
311.0,0.5864186258859228,0.0014404887470218508
311.1,0.5864620504975577,0.0014398866537742583
311.20000000000005,0.5865054441877542,0.0014392850905547983
311.3,0.5865488069892731,0.001438684056717765
311.40000000000003,0.5865921389348353,0.0014380835516114576
311.5,0.5866354400571082,0.0014374835745941672
311.6,0.5866787103887173,0.001436884125019522
311.70000000000005,0.5867219499622429,0.0014362852022428152
311.8,0.5867651588102148,0.0014356868056235594
311.90000000000003,0.5868083369651237,0.0014350889345170481
312.0,0.5868514844594094,0.001434491588285125
312.1,0.5868946013254687,0.001433894766285082
312.20000000000005,0.5869376875956516,0.0014332984678793181
312.3,0.5869807433022617,0.0014327026924307873
312.40000000000003,0.5870237684775615,0.0014321074393011113
312.5,0.5870667631537642,0.0014315127078559087
312.6,0.587109727363037,0.001430918497460687
312.70000000000005,0.5871526611375062,0.0014303248074801767
312.8,0.5871955645092524,0.0014297316372806623
312.90000000000003,0.5872384375103077,0.0014291389862314263
313.0,0.5872812801726612,0.0014285468537044155
313.1,0.5873240925282593,0.0014279552390642491
313.20000000000005,0.5873668746089997,0.0014273641416858718
313.3,0.5874096264467384,0.001426773560939787
313.40000000000003,0.5874523480732853,0.001426183496200606
313.5,0.5874950395204079,0.0014255939468400536
313.6,0.5875377008198265,0.0014250049122350728
313.70000000000005,0.5875803320032218,0.0014244163917576103
313.8,0.5876229331022179,0.0014238283847939348
313.90000000000003,0.5876655041484112,0.001423240890714883
314.0,0.5877080451733458,0.0014226539089001733
314.1,0.5877505562085201,0.0014220674387308563
314.20000000000005,0.5877930372853938,0.0014214814795854291
314.3,0.5878354884353769,0.0014208960308487173
314.40000000000003,0.5878779096898392,0.0014203110919027706
314.5,0.5879203010801076,0.001419726662129639
314.6,0.5879626626374629,0.001419142740915702
314.70000000000005,0.5880049943931422,0.0014185593276468955
314.8,0.58804729637834,0.0014179764217101543
314.90000000000003,0.58808956862421,0.0014173940224906367
315.0,0.5881318111618572,0.0014168121293793856
315.1,0.5881740240223476,0.001416230741764557
315.20000000000005,0.588216207236702,0.0014156498590370825
315.3,0.5882583608358994,0.0014150694805880049
315.40000000000003,0.5883004848508736,0.0014144896058106982
315.5,0.5883425793125171,0.0014139102340980925
315.6,0.5883846442516799,0.001413331364844117
315.70000000000005,0.5884266796991687,0.001412752997442368
315.8,0.5884686856857452,0.0014121751312914377
315.90000000000003,0.588510662242132,0.0014115977657878087
316.0,0.5885526093990066,0.0014110209003308505
316.1,0.588594527187005,0.0014104445343166017
316.20000000000005,0.58863641563672,0.0014098686671472072
316.3,0.588678274778705,0.001409293298220149
316.40000000000003,0.5887201046434658,0.0014087184269407915
316.5,0.5887619052614707,0.0014081440527088374
316.6,0.5888036766631396,0.0014075701749330927
316.70000000000005,0.5888454188788602,0.0014069967930120386
316.8,0.5888871319389687,0.0014064239063541484
316.90000000000003,0.5889288158737653,0.0014058515143645645
317.0,0.5889704707135062,0.0014052796164504278
317.1,0.5890120964884031,0.0014047082120237642
317.20000000000005,0.5890536932286314,0.001404137300488273
317.3,0.5890952609643194,0.0014035668812579782
317.40000000000003,0.5891367997255603,0.0014029969537401321
317.5,0.5891783095423988,0.0014024275173486478
317.6,0.5892197904448415,0.0014018585714972165
317.70000000000005,0.5892612424628566,0.0014012901155954216
317.8,0.589302665626361,0.001400722149064948
317.90000000000003,0.5893440599652404,0.0014001546713163782
318.0,0.5893854255093374,0.0013995876817672892
318.1,0.5894267622884514,0.0013990211798340368
318.20000000000005,0.5894680703323427,0.001398455164933532
318.3,0.5895093496707269,0.0013978896364866822
318.40000000000003,0.5895506003332811,0.0013973245939140622
318.5,0.5895918223496428,0.0013967600366351363
318.6,0.5896330157494069,0.0013961959640729216
318.70000000000005,0.5896741805621292,0.001395632375649325
318.8,0.5897153168173217,0.0013950692707885848
318.90000000000003,0.5897564245444605,0.00139450664891283
319.0,0.5897975037729781,0.0013939445094487413
319.1,0.5898385545322667,0.0013933828518228886
319.20000000000005,0.5898795768516781,0.001392821675463174
319.3,0.5899205707605261,0.0013922609797945018
319.40000000000003,0.5899615362880815,0.001391700764248438
319.5,0.5900024734635774,0.0013911410282526626
319.6,0.5900433823162031,0.0013905817712399626
319.70000000000005,0.5900842628751122,0.0013900229926399055
